EMD_CODE,total_trips,improve_trips,avg_deviation_ratio,avg_mean_confidence,avg_longest_deviation,avg_longest_deviation_ratio,avg_separation,improve_ratio,improve_ratio_lower_bound,deviation_norm,longest_dev_norm,longest_dev_ratio_norm,needs_attention,severity_score,improve_ratio_pct,improve_ratio_lower_bound_pct,priority_rank
41310103,6,4,0.30560638607827056,0.9412164763048766,137.16666666666666,0.17944852452700297,1.4930768683845372,0.6666666666666666,0.2999883213415286,0.48444716415261585,0.44280395258902056,0.41990811990615146,False,0.37930993389777934,66.66666666666666,29.99883213415286,84
11410118,14,7,0.34054312733780717,0.9582650114172168,87.14285714285714,0.15551678025545576,1.3122914258507594,0.5,0.2679886791947528,0.5727725395814669,0.2501329704431538,0.35050465992814184,False,0.3759270334574448,50.0,26.798867919475278,85
41210102,11,6,0.2930936542761616,0.9554972377709958,114.54545454545455,0.2069954759578464,1.6479330474592444,0.5454545454545454,0.2800877556899882,0.45281308226010053,0.3556764187563672,0.49979589237494515,False,0.3758469809980133,54.54545454545454,28.00877556899882,86
28237101,9,5,0.2912113836401708,0.9496611655821895,73.66666666666667,0.2200154692246328,1.472433561705602,0.5555555555555556,0.26664734574402965,0.4480544168955337,0.19822826987458622,0.5375546353797208,False,0.3752509250166191,55.55555555555556,26.664734574402964,87
11230102,24,11,0.33783710076940937,0.9464045947157316,82.91666666666667,0.1438007508470752,1.1981681859572804,0.4583333333333333,0.27891058351681425,0.5659312944064052,0.23385543625424793,0.3165274884809076,False,0.3725401777765102,45.83333333333333,27.891058351681426,88
11440127,12,6,0.31201407970030853,0.9488526506625482,83.33333333333333,0.19332034544676135,1.5945923364828605,0.5,0.2537781703934222,0.500646784506305,0.23546026356864705,0.46013721299282634,False,0.3691105631471679,50.0,25.377817039342222,89
11290125,6,3,0.38979758486233274,0.9345933014334432,82.33333333333333,0.14826573243683502,1.1992472355201713,0.5,0.1876128068994087,0.6972952711115747,0.23160867801408905,0.32947619658806687,False,0.36889022410079014,50.0,18.76128068994087,90
11260105,7,4,0.34146707355186895,0.955592377885558,99.71428571428571,0.1561404965045725,1.2660022631632006,0.5714285714285714,0.2504542304090258,0.5751084156045575,0.2985529031290261,0.3523134735792502,False,0.3682223346017302,57.14285714285714,25.04542304090258,91
41281119,6,4,0.2866601744004784,0.9731858824099885,128.83333333333334,0.18489014500456805,1.5301305821497477,0.6666666666666666,0.2999883213415286,0.4365482703501299,0.41070740630103714,0.43568913798594183,False,0.3680964693729916,66.66666666666666,29.99883213415286,92
28177102,13,6,0.31009325577334035,0.9547103629585109,109.76923076923077,0.20860500116575095,1.3725535328233038,0.46153846153846156,0.23205754301488138,0.49579065058065225,0.3372803842545271,0.5044636097415898,False,0.3656586886299543,46.15384615384615,23.20575430148814,93
11560129,5,3,0.3192349638392696,0.966828242026763,90.6,0.19490201457808545,1.4248788178814444,0.6,0.23071993220883702,0.518902273699301,0.2634484519317687,0.464724146105964,False,0.3639754774354016,60.0,23.0719932208837,94
28185101,6,2,0.3715373651086648,0.9558752828442926,106.16666666666667,0.23854799566982807,1.3113507830334703,0.3333333333333333,0.09676933255921684,0.6511306688329982,0.32340480039772196,0.591300047449819,False,0.36198387641947166,33.33333333333333,9.676933255921684,95
41360253,5,2,0.3716955430539105,0.9443631130362962,249.0,0.21576858123013212,1.404448233101292,0.4,0.11761823115925325,0.6515305666452927,0.8735396037737595,0.5252384114717189,False,0.35931596786755826,40.0,11.761823115925326,96
11320106,12,6,0.3358618897286383,0.9482269562588871,88.16666666666667,0.14207702318072443,1.1458628991475328,0.5,0.2537781703934222,0.560937661616464,0.25407626041567755,0.3115285772963687,False,0.35747609914092404,50.0,25.377817039342222,97
28260108,6,3,0.32376387780096433,0.9473405897429875,81.5,0.21070890422143587,1.6021806401370047,0.5,0.1876128068994087,0.530352054403804,0.2283990233852907,0.510565051820613,False,0.3550250301349681,50.0,18.76128068994087,98
11260104,13,6,0.3375572949328672,0.9459629094121088,106.53846153846153,0.15075343276763614,1.2620966605329014,0.46153846153846156,0.23205754301488138,0.5652239028561694,0.3248368001551858,0.3366906732424622,False,0.352934077012784,46.15384615384615,23.20575430148814,99
11110174,11,6,0.3215357582153114,0.9227514992854011,75.0,0.12788350551550562,1.1836779675687894,0.5454545454545454,0.2800877556899882,0.5247190304923521,0.20336371728066355,0.2703665448073134,False,0.3515328959541624,54.54545454545454,28.00877556899882,100
41285107,10,5,0.3315973896809942,0.9543539214452522,75.7,0.1521750124249818,1.2025159779294075,0.5,0.2365895936154873,0.5501563593499941,0.20605982716885418,0.34081333750523574,False,0.35150437211378904,50.0,23.658959361548728,101
11200115,10,5,0.31819554510958553,0.9468324976335971,84.7,0.16928952914074888,1.2043107289014825,0.5,0.2365895936154873,0.5162744656606202,0.2407240971598764,0.390446438312598,False,0.3512664241684493,50.0,23.658959361548728,102
11740105,12,6,0.3337460690931233,0.9496775728840015,87.83333333333333,0.1339324425797381,1.2900246588059265,0.5,0.2537781703934222,0.5555885464662077,0.25279239856415814,0.2879088165566437,False,0.35114741244790215,50.0,25.377817039342222,103
11380102,11,5,0.3223741250408224,0.9582677309419897,100.54545454545455,0.1811847880718518,1.4615129617640024,0.45454545454545453,0.21270957543988048,0.5268385488544187,0.30175422099255483,0.4249433858725132,False,0.3493950295507685,45.45454545454545,21.270957543988047,104
41285105,31,13,0.31648152791892736,0.9534847731656045,65.48387096774194,0.14295516627444566,1.7219041160360677,0.41935483870967744,0.26415303073549257,0.5119411704991814,0.1667115321647082,0.31407524369763495,False,0.3484739152570277,41.935483870967744,26.415303073549257,105
41281120,21,9,0.32883833137630397,0.9397946872233427,57.76190476190476,0.14199495025841066,1.2572553450525388,0.42857142857142855,0.24469699486521046,0.5431810419103534,0.1369697186735205,0.3112905610149623,False,0.3475609222087037,42.857142857142854,24.469699486521044,106
